Time, z_position, z_position_rk_tendency, y_position, y_position_rk_tendency, x_position, x_position_rk_tendency, volume, qr, nr, vterm, prevp, nrevp
  864.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  864.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  864.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  864.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  864.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  864.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  864.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  864.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  864.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  865.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  865.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  865.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  865.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  865.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  865.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  865.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  865.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  865.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  865.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  866.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  866.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  866.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  866.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  866.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  866.50,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  866.60,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  866.70,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  866.80,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  866.90,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  867.00,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  867.10,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  867.20,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  867.30,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
  867.40,        -0.1372955854,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009375524,        90.6858436385,         7.1107768124,        -0.0000000823,        -0.6875681852
